what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370255558470
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255599669
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255616031
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370255626233
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255630335
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255646186
opened,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370255646264
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370255646295
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255648729
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255701175
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1370255706255
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370255713822
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370255734774
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255735600
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255761433
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370255765371
opened,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370255765667
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370255765699
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1370255771931
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370255778558
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255784040
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370255836127
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370255839338
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PropertiesFileEditor,1370255839619
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PropertiesFileEditor,1370255839634
