what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261233260
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261237413
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261237429
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261239722
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370261239722
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370261241557
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370261241588
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370261265320
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370261282431
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370261291270
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370261309029
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261309201
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261311120
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370261325266
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370261325266
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370261328282
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261332674
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261334983
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261335467
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261337394
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261342191
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370261343647
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370261346642
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370261353427
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370261354349
