what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259725137
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370259748218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259751650
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259753328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259753812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259755496
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259757424
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370259759967
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259764373
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259766136
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259768085
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259779882
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259955384
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259958724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259960339
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259966480
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259979548
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370259992464
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.stop,1370259995966
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259996420
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370259997373
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259997405
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259999589
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370260511266
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370260511266
