what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256496807
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256497057
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256497275
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256497509
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256497759
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256498008
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1370256500052
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1370256558516
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370256591390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370256670277
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256731678
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256764627
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370256780581
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256782313
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256785095
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256788621
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256790795
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1370256791076
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370256793884
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1370256804017
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1370256804048
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370256806721
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370256807455
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257082749
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370257087781
