what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259567476
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370259571805
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259575728
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259577459
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259580756
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370259582472
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259587145
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259588971
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259590773
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370259592239
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259597033
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259600927
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259600942
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259602767
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370259602767
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370259604939
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370259605001
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370259614557
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370259617718
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370259628751
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370259628751
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370259633606
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259637219
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370259639887
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370259639903
