what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370257088093
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370257106829
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257111723
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257137650
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370257137650
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257149012
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257179467
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370257179467
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370257181361
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370257186467
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370257189977
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370257192816
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1370257196955
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1370257196987
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370257203859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257226698
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257230697
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370257230713
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370257234038
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370257234069
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257256548
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257272769
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257304062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257306012
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370257324297
