what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.http.core,1.0.100.v200805140145,org.eclipse.wst.server.http.core,1370343378217
started,bundle,org.eclipse.wst.server.preview.adapter,1.0.101.v20080730,org.eclipse.wst.server.preview.adapter,1370343378264
started,bundle,org.eclipse.jst.server.preview.adapter,1.0.101.v20080730,org.eclipse.jst.server.preview.adapter,1370343378295
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343384839
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370343384855
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1370343388162
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370343388848
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370343388911
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370343392463
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343396186
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343398355
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343402031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343403840
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370343407921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343412390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343416852
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343416868
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343418958
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370343418958
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370343421067
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370343421083
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343429058
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343454404
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343473252
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370343528390
