what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345060241
opened,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370345070668
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370345070699
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345078140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345105359
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1370345109515
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1370345111325
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370345115485
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370345118440
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370345124265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345129139
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345132462
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345132477
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345134606
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370345134621
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370345136715
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370345136746
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345169631
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345170271
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1370345172891
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370345183752
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345251924
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370345254545
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370345257790
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1370345276859
